time,GX,GY,GZ
1563321420000,-1.2333333333333334,0.03,-1.19
1563321480000,-1.23,0.0,-1.14
1563321540000,-1.21,0.22,-1.18
1563321600000,-1.39,0.07,-1.15
1563321660000,-1.24,-0.06,-1.31
1563321720000,-1.1099999999999999,-0.045,-1.2650000000000001
1563321780000,-1.37,-0.02,-1.16
1563321840000,-1.13,0.08,-1.46
1563321900000,-1.2166666666666668,0.03333333333333333,-1.1533333333333333
1563321960000,-1.18,0.14,-1.24
1563322020000,-1.32,0.11666666666666667,-1.2733333333333332
1563322080000,-1.24,0.02,-1.21
1563322140000,-1.1,0.09,-1.39
1563322200000,-1.18,-0.11,-1.37
1563322260000,-1.2466666666666666,0.013333333333333329,-1.2066666666666668
1563322320000,-1.1400000000000001,0.05333333333333333,-1.29
1563322380000,-1.3499999999999999,0.17333333333333334,-1.3166666666666667
1563322440000,-1.32,-0.01,-1.47
1563322500000,-1.11,0.19666666666666668,-1.2
1563322560000,-1.295,0.035,-1.2850000000000001
1563322620000,-1.1500000000000001,0.003333333333333334,-1.09
1563322680000,-1.37,0.07,-1.18
1563322740000,-1.27,-0.03,-1.21
1563322800000,-1.27,0.1,-1.23
1563322860000,-1.2069655172413793,-0.11846153846153847,-1.12
1563322920000,-1.2028275862068964,-0.14363636363636365,-1.1745454545454546
1563322980000,-1.29,0.15,-1.13
1563323040000,-1.21,0.0050000000000000044,-1.21
1563323100000,-1.17,-0.24,-1.03
1563323160000,-1.3,0.10500000000000001,-1.1600000000000001
1563323220000,-1.22,0.13,-1.46
1563323280000,-1.1366666666666667,0.22,-1.39
1563323340000,-1.34,-0.02,-1.12
1563323400000,-1.16,0.06,-1.4
1563323460000,-1.3166666666666667,0.043333333333333335,-1.0966666666666667
1563323520000,-1.31,0.01,-1.21
1563323580000,-1.145,0.10999999999999999,-1.12
1563323640000,-1.29,-0.11,-1.22
1563323700000,-1.145,-0.015,-1.335
1563323760000,-1.32,-0.05666666666666667,-1.24
1563323820000,-1.44,0.13,-1.24
1563323880000,-1.21,-0.05,-0.99
1563323940000,-1.34,0.11,-1.0
1563324000000,-1.33,-0.13,-1.31
1563324060000,-1.39,0.07,-1.26
1563324120000,-1.34,0.11,-0.98
1563324180000,-1.26,0.09,-1.3466666666666667
1563324240000,-1.28,0.14,-1.48
1563324300000,-1.34,0.013333333333333336,-1.37
1563324360000,-1.35,0.03,-1.31
1563324420000,-1.03,-0.12000000000000001,-1.1033333333333333
1563324480000,-1.41,-0.04666666666666667,-1.3333333333333335
1563324540000,-1.08,0.14,-1.5
1563324600000,-1.195,0.065,-1.22
1563324660000,-1.27,0.16,-1.29
1563324720000,-1.25,0.07666666666666667,-1.3599999999999999
1563324780000,-1.39,0.10999999999999999,-1.3399999999999999
1563324840000,-1.3733333333333335,-0.015,-0.99
1563324900000,-1.4633333333333334,-0.08333333333333334,-1.3666666666666667
1563324960000,-0.98,0.1,-1.15
1563325020000,-1.29,0.013333333333333332,-1.3233333333333333
1563325080000,-1.145,-0.05,-1.205
1563325140000,-1.44,0.07,-1.31
1563325200000,-1.38,-0.11,-1.3766666666666667
1563325260000,-1.37,0.08,-1.15
1563325320000,-1.17,-0.03,-1.185
1563325380000,-1.18,0.08000000000000002,-1.0666666666666667
1563325440000,-1.2266666666666666,0.12333333333333334,-1.2566666666666666
1563325500000,-1.33,-0.06,-1.22
1563325560000,-1.4,-0.02,-1.32
1563325620000,-1.24,0.14500000000000002,-1.165
1563325680000,-1.22,0.12,-1.1833333333333333
1563325740000,-1.22,0.02,-1.21
1563325800000,-1.3,-0.05,-1.405
1563325860000,-1.0866666666666667,0.07,-1.35
1563325920000,-1.35,0.21,-1.26
1563325980000,-1.1335211267605634,0.1288888888888889,-1.3166666666666667
1563326040000,-1.2180281690140846,0.18722222222222223,-1.4166666666666667
1563326100000,-1.2999999999999998,0.005000000000000001,-1.355
1563326160000,-1.2133333333333334,0.13,-1.31
1563326220000,-1.21,0.12,-1.19
1563326280000,-1.2405882352941175,-0.1327450980392157,-1.3725490196078431
1563326340000,-1.2052941176470588,-0.06803921568627452,-1.419607843137255
1563326400000,-1.0666666666666667,0.08666666666666667,-1.35
1563326460000,-1.3,0.2,-1.22
1563326520000,-1.24,0.15,-1.14
1563326580000,-1.34,0.12,-1.4
1563326640000,-1.0966666666666667,0.07666666666666667,-1.22
1563326700000,-1.2666666666666668,0.20666666666666667,-1.1966666666666665
1563326760000,-1.2166666666666668,0.06666666666666667,-1.2666666666666666
1563326820000,-1.24,-0.06,-1.3
1563326880000,-1.3666666666666667,0.12000000000000001,-1.3366666666666667
1563326940000,-1.1133333333333333,0.0,-1.26
1563327000000,-1.55,-0.09,-1.28
1563327060000,-1.21,-0.11,-1.11
1563327120000,-1.33,0.01,-1.21
1563327180000,-1.2775,0.075,-1.09
1563327240000,-0.98,0.2,-1.28
1563327300000,-1.25,0.235,-1.42
1563327360000,-1.49,0.01,-1.44
1563327420000,-1.1233333333333333,0.056666666666666664,-1.2966666666666666
1563327480000,-1.08,-0.03499999999999999,-1.31
1563327540000,-1.29,0.04,-1.1
1563327600000,-1.29,0.15,-1.12
1563327660000,-1.25,-0.09,-1.12
1563327720000,-1.467204301075269,0.09623655913978495,-1.2273626373626374
1563327780000,-1.5188172043010753,-0.0650537634408602,-1.3394505494505495
1563327840000,-1.2666666666666666,0.07333333333333332,-1.3699999999999999
1563327900000,-1.4466666666666668,-0.009999999999999995,-1.2
1563327960000,-1.17,0.34,-1.14
1563328020000,-1.43,0.12666666666666665,-1.2766666666666666
1563328080000,-1.09,-0.12,-1.11
1563328140000,-1.21640625,0.10421875000000001,-1.256796875
1563328200000,-1.1507812499999999,0.20734375,-1.289609375
1563328260000,-1.2633333333333334,0.29333333333333333,-1.1866666666666665
1563328320000,-1.22,0.01,-1.33
1563328380000,-1.29,0.016666666666666663,-1.2733333333333332
1563328440000,-1.31,0.13,-1.03
1563328500000,-1.3,-0.08,-1.06
1563328560000,-1.1866666666666668,0.09333333333333332,-1.3199999999999998
1563328620000,-1.3633333333333333,-0.07333333333333333,-1.1066666666666667
1563328680000,-1.46,0.07333333333333333,-1.32
1563328740000,-1.14,0.12,-1.24
1563328800000,-1.34,0.2,-1.31
1563328860000,-1.34,-0.02,-1.4
1563328920000,-1.335,-0.015,-1.31
1563328980000,-1.4,-0.13,-1.22
1563329040000,-1.285,0.06999999999999999,-1.165
1563329100000,-1.17,0.01,-1.48
1563329160000,-1.29,0.16,-1.27
1563329220000,-1.24,0.0,-1.26
1563329280000,-1.1833333333333333,0.12333333333333335,-1.3666666666666667
1563329340000,-1.33,0.12,-1.31
1563329400000,-1.43,0.27,-1.11
1563329460000,-1.46,0.14,-1.1
1563329520000,-1.27,0.10999999999999999,-1.1800000000000002
1563329580000,-1.44,0.05499999999999999,-1.15
1563329640000,-1.36,-0.04,-1.33
1563329700000,-1.295,0.14500000000000002,-1.305
1563329760000,-1.31,0.11,-1.24
1563329820000,-1.31,-0.09,-1.46
1563329880000,-1.355,-0.015,-1.3250000000000002
1563329940000,-1.165,0.07500000000000001,-1.3050000000000002
1563330000000,-1.4,0.045,-1.205
1563330060000,-1.205,0.015,-1.225
1563330120000,-1.35,0.0,-1.1766666666666667
1563330180000,-1.31,0.17333333333333334,-1.2966666666666666
1563330240000,-1.6,0.07,-1.2166666666666668
1563330300000,-1.36,0.11,-1.56
1563330360000,-1.2433333333333334,0.10666666666666667,-1.2666666666666666
1563330420000,-1.21,0.03,-1.2133333333333334
1563330480000,-1.2,-0.008888888888888898,-1.2733333333333334
1563330540000,-1.4,-0.04,-1.34
1563330600000,-1.18,0.12,-1.18
1563330660000,-1.31,0.065,-1.49
1563330720000,-1.3900000000000001,-0.014999999999999986,-1.39
1563330780000,-1.2866666666666666,0.07,-1.2666666666666666
1563330840000,-1.32,-0.14,-1.31
1563330900000,-1.335,0.15000000000000002,-1.19
1563330960000,-1.3133333333333332,0.04,-1.1266666666666667
1563331020000,-1.13,0.21,-1.41
1563331080000,-1.255,0.07500000000000001,-1.1425
1563331140000,-1.245,0.04,-1.295
1563331200000,-1.21,-0.02,-1.29
1563331260000,-1.34,0.05,-1.53
1563331320000,-1.2725,0.19750000000000006,-1.5075
1563331380000,-1.3433333333333333,0.16666666666666669,-1.2166666666666668
1563331440000,-1.2833333333333334,0.12333333333333334,-1.3399999999999999
1563331500000,-1.2675,-0.1625,-1.295
1563331560000,-1.13,0.04,-1.48
1563331620000,-1.31,-0.03,-1.13
1563331680000,-1.204,0.0020000000000000018,-1.24
1563331740000,-1.3135955056179776,0.17932584269662924,-1.2248275862068965
1563331800000,-1.3,0.18,-1.21
1563331860000,-1.1766666666666667,0.15666666666666662,-1.2366666666666668
1563331920000,-1.37,0.035,-1.25
1563331980000,-1.3114285714285714,-0.005714285714285715,-1.3957142857142857
1563332040000,-1.250204081632653,-0.017959183673469388,-1.236530612244898
1563332100000,-1.37,-0.09,-1.17
1563332160000,-1.17,0.12,-1.27
1563332220000,-1.28,0.19,-1.375
1563332280000,-1.2650000000000001,0.065,-1.23
1563332340000,-1.4449999999999998,0.08,-1.08
1563332400000,-1.4566666666666666,0.13333333333333333,-1.3866666666666667
1563332460000,-1.325,0.12,-1.315
1563332520000,-1.1866666666666665,-0.10999999999999997,-1.1466666666666665
1563332580000,-1.1,0.08,-1.02
1563332640000,-1.4142857142857141,-0.060000000000000005,-1.3399999999999999
1563332700000,-1.2475,-0.011250000000000003,-1.28375
1563332760000,-1.3566666666666667,0.030000000000000013,-1.23
1563332820000,-1.2850000000000001,0.16999999999999998,-1.4
1563332880000,-1.1476923076923078,0.06999999999999999,-1.3450000000000002
1563332940000,-1.3166666666666667,0.09333333333333332,-1.1533333333333333
1563333000000,-1.34,-0.05,-1.15
1563333060000,-1.2,0.02,-1.54
1563333120000,-1.24,0.10666666666666666,-1.3733333333333333
1563333180000,-1.4533333333333334,-0.07666666666666666,-1.1300000000000001
1563333240000,-1.52,0.05,-1.28
1563333300000,-1.205,0.030000000000000002,-1.1800000000000002
1563333360000,-1.16,-0.14,-1.36
1563333420000,-1.3,0.31,-1.18
1563333480000,-1.33,-0.06333333333333334,-1.3266666666666667
1563333540000,-1.3533333333333333,-0.02,-1.29
1563333600000,-1.2933333333333332,0.06666666666666667,-1.1566666666666667
1563333660000,-1.39,-0.02333333333333333,-1.21
1563333720000,-1.33,0.14,-1.46
1563333780000,-1.37,0.02,-1.21
1563333840000,-1.36,-0.05666666666666666,-1.28
1563333900000,-1.4,-0.07,-1.38
1563333960000,-1.3499999999999999,-0.05333333333333333,-1.4633333333333334
1563334020000,-1.24,0.27,-1.34
1563334080000,-1.28,0.05,-1.39
1563334140000,-1.25,-0.019999999999999997,-1.4
1563334200000,-1.43,-0.02,-1.27
1563334260000,-1.27,-0.1,-1.05
1563334320000,-1.4366666666666668,-0.09,-1.15
1563334380000,-1.25,0.14,-1.04
1563334440000,-1.52,0.15,-1.27
1563334500000,-1.42,-0.16,-1.29
1563334560000,-1.23,0.03,-1.34
1563334620000,-1.25,0.035,-1.165
1563334680000,-1.2850000000000001,0.01,-1.15
1563334740000,-1.3166666666666667,0.016666666666666663,-1.2366666666666666
1563334800000,-1.3966666666666667,0.13,-1.1966666666666665
1563334860000,-1.25,0.07500000000000001,-1.24
1563334920000,-1.3833333333333333,0.013333333333333332,-1.32
1563334980000,-1.2925,-0.04,-1.38
1563335040000,-1.37,0.08,-1.15
1563335100000,-1.14,0.01,-1.38
1563335160000,-1.37,0.11,-1.3
1563335220000,-1.21,-0.15,-1.27
1563335280000,-1.3233333333333335,0.11333333333333333,-1.04
1563335340000,-1.24,0.09999999999999999,-1.245
1563335400000,-1.245,0.0,-1.2349999999999999
1563335460000,-1.32,0.003333333333333327,-1.32
1563335520000,-1.195,0.065,-1.29
1563335580000,-1.2748,0.0325925925925926,-1.4255555555555555
1563335640000,-1.34,-0.02,-1.3
1563335700000,-1.14,-0.05,-1.42
1563335760000,-1.49,0.21,-1.2266666666666666
1563335820000,-1.0350000000000001,0.045,-1.34
1563335880000,-1.3,0.14500000000000002,-1.2349999999999999
1563335940000,-1.445,-0.045,-1.3050000000000002
1563336000000,-1.35,0.06,-1.205
1563336060000,-1.135,0.185,-1.21
1563336120000,-1.18,0.0,-1.21
1563336180000,-1.4,-0.11,-1.38
1563336240000,-1.245,0.1,-1.23
1563336300000,-1.4866666666666666,-0.07333333333333333,-1.31
1563336360000,-1.28,-0.02,-1.21
1563336420000,-1.44,-0.07666666666666667,-1.2166666666666666
1563336480000,-1.08,-0.05,-1.27
1563336540000,-1.29,0.04000000000000001,-1.2466666666666666
1563336600000,-1.3299999999999998,0.02666666666666667,-1.2333333333333334
1563336660000,-1.3033333333333335,0.19,-1.26
1563336720000,-1.2733333333333334,0.04666666666666666,-1.37
1563336780000,-1.05,-0.04,-1.27
1563336840000,-1.4049999999999998,0.08,-1.2349999999999999
1563336900000,-1.3633333333333335,-0.020000000000000004,-1.3066666666666666
1563336960000,-1.26,0.043333333333333335,-1.16
1563337020000,-1.2466666666666666,0.030000000000000013,-1.1366666666666667
1563337080000,-1.27,-0.21,-1.3
1563337140000,-1.52,0.05,-1.52
1563337200000,-1.2733333333333332,0.09333333333333332,-1.4266666666666665
1563337260000,-1.505,0.23,-1.44
1563337320000,-1.2866666666666666,0.16666666666666666,-1.3399999999999999
1563337380000,-1.242063492063492,0.021111111111111112,-1.341031746031746
1563337440000,-1.2515873015873016,-0.11222222222222224,-1.345793650793651
1563337500000,-1.28,-0.15333333333333335,-1.2533333333333334
1563337560000,-1.38,-0.02,-1.43
1563337620000,-1.3133333333333332,0.09,-1.183684210526316
1563337680000,-0.93,0.01,-1.34
1563337740000,-1.291609195402299,0.01482758620689656,-1.275632183908046
1563337800000,-1.3036363636363637,0.05181818181818182,-1.3490909090909091
1563337860000,-1.16,0.06,-1.1566666666666667
1563337920000,-1.34703125,-0.06359375,-1.4264062499999999
1563337980000,-1.38,0.155,-1.17
1563338040000,-1.2349999999999999,0.01999999999999999,-1.135
1563338100000,-1.2896969696969698,0.06818181818181818,-1.2551515151515151
1563338160000,-1.3533333333333333,-1.3877787807814457e-17,-1.2233333333333334
1563338220000,-0.96,-0.02,-1.14
1563338280000,-1.3250000000000002,0.08499999999999999,-1.4
1563338340000,-1.31,0.18,-1.26
1563338400000,-1.2866666666666666,-0.15708333333333332,-1.3345454545454547
1563338460000,-1.26,-0.11,-1.15
1563338520000,-1.05,-0.11,-1.15
1563338580000,-1.085,0.09,-1.175
1563338640000,-1.3050000000000002,-0.01666666666666667,-1.1466666666666667
1563338700000,-1.41,0.21,-1.37
1563338760000,-1.2966666666666666,0.01333333333333333,-1.43
1563338820000,-1.3566666666666667,0.1,-1.1500000000000001
1563338880000,-1.165,0.0,-1.225
1563338940000,-1.315,0.07,-1.05
1563339000000,-1.35,0.06,-1.165
1563339060000,-1.225,0.04,-1.35
1563339120000,-1.255,0.12,-1.3199999999999998
1563339180000,-1.21,0.07,-1.37
1563339240000,-1.2349999999999999,0.115,-1.4366666666666668
1563339300000,-1.1466666666666667,0.14666666666666667,-1.0566666666666666
1563339360000,-1.2333333333333332,-0.010000000000000002,-1.3466666666666667
1563339420000,-1.32,0.18,-1.4
1563339480000,-1.28,-0.04000000000000001,-1.47
1563339540000,-1.18,-0.05,-1.13
1563339600000,-1.218,0.08199999999999999,-1.378
1563339660000,-1.31,0.04,-1.31
1563339720000,-1.165,-0.034999999999999996,-1.155
1563339780000,-1.24,-0.08,-1.2
1563339840000,-1.260625,-0.033749999999999995,-1.24125
1563339900000,-1.31,0.01,-1.27
1563339960000,-1.3933333333333333,0.006666666666666668,-1.3466666666666667
1563340020000,-1.39,0.07,-1.1966666666666665
1563340080000,-1.22,0.11,-1.51
1563340140000,-1.2633333333333334,0.07333333333333333,-1.3733333333333333
1563340200000,-1.245,0.07500000000000001,-1.365
1563340260000,-1.3299999999999998,0.016666666666666663,-1.3966666666666667
1563340320000,-1.33,0.04000000000000001,-1.21
1563340380000,-1.3666666666666667,0.2366666666666667,-1.3666666666666667
1563340440000,-1.23,0.08,-1.18
1563340500000,-1.21,0.0,-1.365
1563340560000,-1.4533333333333334,0.07333333333333333,-1.33
1563340620000,-1.22,-0.10333333333333333,-1.3133333333333332
1563340680000,-1.02,-0.09666666666666666,-1.2233333333333334
1563340740000,-1.2566666666666666,-0.09333333333333332,-1.4166666666666667
1563340800000,-1.0933333333333333,-0.08,-1.15
1563340860000,-1.15,0.11,-1.1
1563340920000,-1.21,0.006666666666666654,-1.27
1563340980000,-1.2133333333333334,-0.023333333333333338,-1.2366666666666668
1563341040000,-1.2097402597402598,0.10857142857142857,-1.3031168831168831
1563341100000,-1.2292207792207792,0.06571428571428571,-1.3693506493506493
1563341160000,-1.2487012987012986,0.022857142857142854,-1.4355844155844155
1563341220000,-1.49,0.07999999999999999,-1.17
1563341280000,-1.2866666666666666,0.02666666666666667,-1.0933333333333333
1563341340000,-1.38,0.039999999999999994,-1.4
1563341400000,-1.4166666666666667,0.14,-1.3366666666666667
1563341460000,-1.185,0.05499999999999999,-1.395
1563341520000,-1.22,0.11,-1.37
1563341580000,-1.31,0.039999999999999994,-1.0699999999999998
1563341640000,-1.13,0.07,-1.31
1563341700000,-1.2233333333333334,0.06333333333333334,-1.27
1563341760000,-1.03,0.06,-1.1566666666666667
1563341820000,-1.245,0.035,-1.19
1563341880000,-1.2566666666666666,0.06999999999999999,-1.1633333333333333
1563341940000,-1.37,0.13,-1.11
1563342000000,-1.1266666666666667,-0.09,-1.1833333333333333
1563342060000,-1.2233333333333334,0.026666666666666672,-1.2633333333333334
1563342120000,-1.331159420289855,0.10956521739130434,-1.0998550724637681
1563342180000,-1.28,0.15,-1.25
1563342240000,-1.07,0.04000000000000001,-1.32
1563342300000,-1.17,0.09749999999999998,-1.19
1563342360000,-1.19,0.049999999999999996,-1.3033333333333335
1563342420000,-1.2151851851851851,0.04296296296296296,-1.3164
1563342480000,-1.115,0.055,-1.285
1563342540000,-1.24,0.19,-1.27
1563342600000,-1.31,0.0775,-1.0866666666666667
1563342660000,-1.17,0.18,-1.21
1563342720000,-1.3233333333333335,0.17,-1.31
1563342780000,-1.2033333333333334,-0.02999999999999997,-1.2999999999999998
1563342840000,-1.3333333333333333,0.18333333333333332,-1.28
1563342900000,-1.2033333333333334,-0.04666666666666666,-1.1933333333333334
1563342960000,-1.2854545454545454,0.034545454545454546,-1.2276923076923076
1563343020000,-1.1666666666666665,0.07666666666666666,-1.0766666666666667
1563343080000,-1.2766666666666666,0.016666666666666666,-1.33
1563343140000,-1.2533333333333334,0.06,-1.3033333333333335
1563343200000,-1.39,-0.020000000000000004,-1.49
1563343260000,-1.46,0.125,-1.435
1563343320000,-1.3466666666666667,0.03666666666666667,-1.22
1563343380000,-1.1,0.06,-1.42
1563343440000,-1.24,0.13,-1.49
1563343500000,-1.0908695652173914,-0.10130434782608697,-1.1769565217391305
1563343560000,-1.123478260869565,-0.07521739130434783,-1.1378260869565215
1563343620000,-1.2934782608695652,0.07304347826086957,-1.131304347826087
1563343680000,-1.11,0.04,-0.92
1563343740000,-1.22,0.03,-1.2566666666666666
1563343800000,-1.2666666666666666,-0.003333333333333341,-1.19
1563343860000,-1.38,0.08,-1.13
1563343920000,-1.2566666666666666,0.08000000000000002,-1.32
1563343980000,-1.3266666666666667,-0.05,-1.2133333333333334
1563344040000,-1.2033333333333334,0.14333333333333334,-1.1733333333333333
1563344100000,-1.2200000000000002,0.08499999999999999,-1.345
1563344160000,-1.1,0.044999999999999984,-1.07
1563344220000,-1.3,0.04000000000000001,-1.26
1563344280000,-1.34,0.02,-1.39
1563344340000,-1.27,0.010000000000000009,-1.05
1563344400000,-1.275,0.04,-1.15
1563344460000,-1.3,0.15000000000000002,-1.3599999999999999
1563344520000,-1.3033333333333335,0.17250000000000001,-1.2125
1563344580000,-1.2,0.1,-1.225
1563344640000,-1.31,0.06499999999999999,-1.31
1563344700000,-1.2314285714285713,0.01411764705882354,-1.11
1563344760000,-1.18,-0.015,-1.275
1563344820000,-1.12,0.105,-1.24
1563344880000,-1.1300000000000001,-0.03333333333333333,-1.1033333333333333
1563344940000,-1.2933333333333332,-0.08,-1.07
1563345000000,-1.32,0.044999999999999984,-1.28
1563345060000,-1.44,-0.02,-1.27
1563345120000,-1.01,0.02,-1.14
1563345180000,-1.1466666666666667,0.11333333333333334,-1.3133333333333335
1563345240000,-1.33,0.26,-1.37
1563345300000,-1.3133333333333335,0.033333333333333326,-1.1133333333333333
1563345360000,-1.15,0.095,-1.19
1563345420000,-1.225,-0.10250000000000001,-1.135
1563345480000,-1.0187594936708861,0.023848101265822784,-1.4585569620253165
1563345540000,-1.078,0.036000000000000004,-1.454
1563345600000,-1.137240506329114,0.04815189873417722,-1.4494430379746834
1563345660000,-1.1964810126582277,0.06030379746835443,-1.4448860759493671
1563345720000,-1.2557215189873416,0.07245569620253164,-1.4403291139240506
1563345780000,-1.3149620253164556,0.08460759493670886,-1.435772151898734
1563345840000,-1.3742025316455695,0.09675949367088607,-1.4312151898734176
1563345900000,-1.22,0.26384615384615384,-1.0
1563345960000,-1.27,0.02,-1.25
1563346020000,-1.196,0.12,-1.065
1563346080000,-1.32,-0.09,-1.34
1563346140000,-1.255,0.135,-1.225
1563346200000,-1.3299999999999998,0.013333333333333336,-1.2566666666666666
1563346260000,-1.0676,0.0764,-1.0828
1563346320000,-1.2466666666666666,0.1,-1.24
1563346380000,-1.1166666666666667,-0.006666666666666654,-1.31
1563346440000,-1.31,0.23,-1.36
1563346500000,-1.2766666666666666,0.010000000000000002,-1.4833333333333334
1563346560000,-1.3,-0.08,-1.5
1563346620000,-1.2151968503937007,0.15259842519685038,-1.1879527559055119
1563346680000,-1.2246456692913386,0.1573228346456693,-1.3296850393700788
1563346740000,-1.36,0.07,-1.2166666666666666
1563346800000,-1.3375,0.10454545454545455,-1.2281818181818183
1563346860000,-1.3050000000000002,-0.015,-1.465
1563346920000,-1.2833333333333334,0.13666666666666666,-1.25
1563346980000,-1.2433333333333334,0.013333333333333308,-1.5533333333333332
1563347040000,-1.09,-0.13,-1.38
1563347100000,-1.2766666666666666,0.013333333333333329,-1.3133333333333332
1563347160000,-1.4300000000000002,0.095,-1.2349999999999999
1563347220000,-1.44,0.11,-1.2799999999999998
1563347280000,-1.3133333333333335,0.12666666666666665,-1.0966666666666667
1563347340000,-1.4,0.08,-1.4266666666666667
1563347400000,-1.27,-0.04999999999999999,-1.2933333333333334
1563347460000,-1.1893277310924368,0.035677966101694915,-1.4069491525423727
1563347520000,-1.3204201680672267,0.020423728813559323,-1.325593220338983
1563347580000,-1.32,0.18333333333333335,-1.2466666666666666
1563347640000,-1.17,-0.08,-1.22
1563347700000,-1.3933333333333333,0.16999999999999998,-1.3133333333333332
1563347760000,-1.3567441860465117,0.0727906976744186,-1.3611627906976744
1563347820000,-1.3474418604651164,0.13790697674418606,-1.2216279069767442
1563347880000,-1.2475,0.007499999999999998,-1.2974999999999999
1563347940000,-1.61,-0.13,-1.21
1563348000000,-1.1949999999999998,0.10999999999999999,-1.28
1563348060000,-1.28,0.228,-1.1105
1563348120000,-1.28,0.018000000000000016,-1.463
1563348180000,-1.2799999999999998,0.07,-1.33
1563348240000,-1.2,-0.01999999999999999,-1.0766666666666667
1563348300000,-1.42,-0.08,-1.39
1563348360000,-1.16,0.12,-1.4
1563348420000,-1.4,0.04,-1.22
1563348480000,-1.2866666666666666,-0.010000000000000009,-1.31
1563348540000,-1.245,0.13,-1.3250000000000002
1563348600000,-1.2833333333333334,0.01999999999999999,-1.29
1563348660000,-1.34,-0.21,-1.18
1563348720000,-1.4100000000000001,0.05,-1.1600000000000001
1563348780000,-1.231304347826087,0.3752,-1.2448
1563348840000,-1.15,0.14,-1.14
1563348900000,-1.1366666666666667,-0.005000000000000001,-1.21
1563348960000,-1.3,0.05,-1.12
1563349020000,-1.23,0.03,-1.22
1563349080000,-1.2,-0.07,-1.27
1563349140000,-1.336521739130435,-0.0808695652173913,-1.1691304347826088
1563349200000,-1.29,0.09333333333333332,-1.35
1563349260000,-1.26,0.15,-1.43
1563349320000,-1.3699999999999999,-0.07333333333333333,-1.22
1563349380000,-1.3207142857142857,-0.035714285714285726,-1.3235714285714286
1563349440000,-1.45,0.18666666666666668,-1.5033333333333334
1563349500000,-1.23,-0.18,-1.08
1563349560000,-1.2266666666666666,-0.006666666666666668,-1.23
1563349620000,-1.385,0.305,-1.285
1563349680000,-1.22,0.04,-1.22
1563349740000,-1.1966666666666668,-0.006666666666666668,-1.2566666666666666
1563349800000,-1.3866666666666667,0.19999999999999998,-1.1333333333333333
1563349860000,-1.2349999999999999,0.0049999999999999906,-1.09
1563349920000,-1.22,0.02,-1.3250000000000002
1563349980000,-1.42,0.18,-1.34
1563350040000,-1.38,0.05,-1.47
1563350100000,-1.17,0.05,-1.48
1563350160000,-1.36,0.15,-1.3
1563350220000,-1.56,0.04,-1.27
1563350280000,-1.3147761194029852,-0.1264179104477612,-1.2688059701492538
1563350340000,-1.4580597014925374,-0.018955223880597005,-1.2329850746268656
1563350400000,-1.21,-0.03,-1.38
1563350460000,-1.375,-0.14200000000000002,-1.242
1563350520000,-1.335,-0.035,-1.32
1563350580000,-1.26,-0.026666666666666665,-1.26
1563350640000,-1.2,0.07333333333333333,-1.3333333333333333
1563350700000,-1.3900000000000001,-0.09,-1.085
1563350760000,-1.2833333333333334,-0.08666666666666667,-1.0266666666666666
1563350820000,-1.2766666666666666,0.08333333333333334,-1.0933333333333333
1563350880000,-1.32,-0.02,-1.24
1563350940000,-1.19,-0.2,-1.19
1563351000000,-1.29,-0.09000000000000001,-1.3675
1563351060000,-1.05,0.09,-1.22
1563351120000,-1.21,-0.08,-1.45
1563351180000,-1.395,0.185,-1.4
1563351240000,-1.205,0.115,-1.355
1563351300000,-1.15,0.08,-1.44
1563351360000,-1.4,0.08,-1.02
1563351420000,-1.2966666666666666,-0.06333333333333332,-1.1933333333333334
1563351480000,-1.4,-0.09,-1.37
1563351540000,-1.09,0.02,-1.18
1563351600000,-1.21,-0.08666666666666667,-1.248888888888889
1563351660000,-1.31,0.07999999999999999,-1.3433333333333333
1563351720000,-1.44,0.19,-1.13
1563351780000,-1.3633333333333333,0.02333333333333333,-1.3433333333333333
1563351840000,-1.34,-0.11,-1.41
1563351900000,-1.24,0.05,-1.21
1563351960000,-1.34,-0.05666666666666667,-1.09
1563352020000,-1.405206611570248,0.16586776859504132,-1.4124793388429753
1563352080000,-1.345702479338843,0.1559504132231405,-1.2984297520661157
1563352140000,-1.33,-0.04000000000000001,-1.4066666666666667
1563352200000,-1.375,-0.020000000000000004,-1.1949999999999998
1563352260000,-1.26,0.08666666666666667,-1.2233333333333334
1563352320000,-1.4,0.11,-1.04
1563352380000,-1.26,0.31,-1.44
1563352440000,-1.3196153846153846,-0.06846153846153846,-1.2157692307692307
1563352500000,-1.2226923076923077,-0.04076923076923077,-1.2296153846153846
1563352560000,-1.41,0.34,-1.4
1563352620000,-1.275,0.115,-1.3199999999999998
1563352680000,-1.24,0.17,-1.1966666666666665
1563352740000,-1.17,-0.01,-1.53
1563352800000,-1.16,-0.14,-1.26
1563352860000,-1.3325,-0.005000000000000001,-1.0176923076923077
1563352920000,-1.51,0.05,-1.02
1563352980000,-1.15,0.02,-1.31
1563353040000,-1.4233333333333333,0.02333333333333333,-1.3433333333333333
1563353100000,-1.405,-0.03,-1.1933333333333334
1563353160000,-1.35,0.01,-1.39
1563353220000,-1.4566666666666668,0.08000000000000002,-1.25
1563353280000,-1.22,-0.1,-1.31
1563353340000,-1.2999999999999998,-0.045000000000000005,-1.3900000000000001
1563353400000,-1.1107142857142858,0.09642857142857143,-1.3928571428571428
1563353460000,-1.36,0.14,-1.33
